anio_mes,hectareas_bosques_nativos,avg_temp,avg_humidity,avg_rain,avg_wind_speed,riesgo_incendio,riesgo_incendio_num
1997-7,428.72471930458573,13.419354838709676,62.316129032258054,0.36051612903225805,27.738709677419354,medio,2
1997-8,1487.5096003388476,14.170967741935486,55.590322580645164,0.0008064516129032258,27.612903225806452,alto,3
1997-9,2362.187853409652,16.419999999999998,58.083333333333336,0.6701333333333334,31.02,alto,3
1997-10,1528.7586276681316,17.703225806451616,70.9483870967742,4.306451612903226,30.377419354838704,alto,3
1997-11,1341.9174864674771,20.27333333333333,69.25333333333334,3.806666666666666,28.89,medio,2
1997-12,4170.968232436864,22.70967741935484,72.6064516129032,11.033806451612906,30.693548387096776,alto,3
1998-1,2798.7299970856016,22.454838709677418,73.3741935483871,3.390322580645161,28.103225806451608,alto,3
1998-2,1043.522646739954,20.10714285714286,79.87142857142858,6.978571428571429,22.753571428571426,medio,2
1998-3,356.82703209335403,19.312903225806455,75.85806451612903,1.941935483870968,21.79032258064516,medio,2
1998-4,31.409725230528903,16.673333333333332,75.07333333333331,1.8833333333333333,23.206666666666663,bajo,1
1998-5,37.201317308028585,14.638709677419355,77.49032258064516,1.7419354838709677,24.596774193548388,bajo,1
1998-6,56.038381459763826,11.746666666666666,79.64000000000003,0.92,21.896666666666665,bajo,1
1998-7,170.17358529278047,12.90322580645161,71.95806451612903,0.06451612903225806,23.6,bajo,1
1998-8,590.4367778412469,12.761290322580647,67.42903225806452,0.0,25.525806451612905,medio,2
1998-9,937.622577027547,13.93,65.56666666666668,0.9166666666666666,29.856666666666666,medio,2
1998-10,606.8097429500705,19.4741935483871,60.41290322580646,11.618612903225806,31.496774193548383,medio,2
1998-11,532.6469399983679,20.283333333333324,70.83666666666666,2.0342000000000002,26.62666666666667,medio,2
1998-12,1655.581276972756,23.045161290322575,58.758064516129025,3.5992580645161287,28.56774193548387,alto,3
1999-1,7080.466294089989,22.041935483870972,69.8516129032258,1.6838064516129032,22.590322580645157,alto,3
1999-2,2639.992759235728,24.04285714285714,67.45,0.12189285714285714,28.217857142857145,alto,3
1999-3,902.7315161477095,20.667741935483864,81.88064516129033,2.779548387096774,22.570967741935483,medio,2
1999-4,79.46300680414855,15.783333333333335,75.11333333333333,0.7152666666666666,21.883333333333336,bajo,1
1999-5,94.1150713250409,14.225806451612904,75.47096774193548,0.02325806451612903,21.587096774193547,bajo,1
1999-6,141.7706858162064,10.640000000000004,73.82666666666667,3.3962666666666674,21.183333333333334,bajo,1
1999-7,430.5196771623864,9.796774193548385,69.13548387096773,0.007129032258064517,24.483870967741936,medio,2
1999-8,1493.7374125583367,13.793548387096774,51.96774193548386,0.0008387096774193548,32.567741935483866,alto,3
1999-9,2372.0777138682615,16.95,65.36666666666666,1.2038,30.526666666666664,alto,3
1999-10,1535.1591387370163,17.858064516129033,64.96774193548387,4.799677419354839,25.393548387096775,alto,3
1999-11,1347.5357427246902,19.970000000000002,62.34333333333333,7.122633333333332,25.759999999999994,medio,2
1999-12,4188.430981530486,22.08064516129032,63.69354838709677,9.853548387096772,24.85806451612903,alto,3
2000-1,6550.98670107211,23.003225806451614,70.98709677419356,3.2316774193548383,24.532258064516125,alto,3
2000-2,2442.5732343525956,21.137931034482758,77.21379310344827,5.734241379310345,26.32413793103448,alto,3
2000-3,835.2249571272582,19.36451612903226,81.58064516129032,6.5690322580645155,26.109677419354842,medio,2
2000-4,73.52073707852944,18.059999999999995,81.12000000000002,4.583833333333333,22.46666666666666,bajo,1
2000-5,87.07711540628655,12.919354838709678,77.03225806451611,2.164129032258065,24.877419354838707,bajo,1
2000-6,131.16902740700158,10.753333333333334,72.61999999999999,0.1656,27.913333333333334,bajo,1
2000-7,398.3252744236292,8.438709677419354,60.896774193548396,0.5166774193548387,27.18064516129032,medio,2
2000-8,1382.0352386581335,12.332258064516129,56.00322580645162,0.10529032258064515,28.1258064516129,medio,2
2000-9,2194.6929639974664,15.070000000000002,53.180000000000014,0.5347666666666666,33.23333333333333,alto,3
